date,PM2_5_933,PM10_933,SOX_933,NOX_933,Temp_933,Hum_933
8/25/2023 9:30:53 PM,7,7,446.48,41.85,22,98
8/25/2023 9:29:54 PM,8,9,446.83,44.11,21.9,98
8/25/2023 9:28:54 PM,7,7,448.05,45.1,22,98
8/25/2023 9:27:53 PM,8,9,445.14,46.59,21.9,98
8/25/2023 9:26:54 PM,7,7,443.88,47.05,21.9,98
8/25/2023 9:25:11 PM,8,9,442.44,44.64,21.9,98
8/25/2023 9:23:47 PM,6,7,444.62,46.87,21.9,98
8/25/2023 9:22:42 PM,7,7,437.76,46.81,21.9,98
8/25/2023 9:21:48 PM,6,6,431.06,40.95,21.9,98
8/25/2023 9:20:56 PM,7,7,444.2,46.62,21.9,98
8/25/2023 9:19:02 PM,7,7,445.65,46.44,21.9,98
8/25/2023 9:17:56 PM,7,7,445.8,48.01,21.9,98
8/25/2023 9:16:56 PM,6,6,445.63,46.13,21.9,98
8/25/2023 9:15:59 PM,7,7,443.85,47.87,21.9,98
8/25/2023 9:14:56 PM,7,7,439.78,46.92,21.8,98
8/25/2023 9:13:56 PM,8,9,445.66,46,21.8,98
8/25/2023 9:12:56 PM,7,7,447.02,45.06,21.9,98
8/25/2023 9:11:58 PM,6,6,443.2,46.68,21.9,98
8/25/2023 9:10:02 PM,7,7,449.84,45.58,21.9,98
8/25/2023 9:09:14 PM,6,6,451.07,46.3,21.9,98
8/25/2023 9:07:45 PM,6,6,447.87,47.09,21.9,99
8/25/2023 9:06:46 PM,7,7,445.26,45.82,21.9,99
8/25/2023 9:05:44 PM,8,9,446.15,46.49,21.9,99
8/25/2023 9:04:45 PM,6,7,446.94,47.9,21.9,99
8/25/2023 9:03:51 PM,8,9,445.62,48.71,21.9,99
8/25/2023 9:02:51 PM,5,5,452.58,47.34,21.9,99
8/25/2023 9:01:45 PM,8,9,452.32,47.26,21.8,99
8/25/2023 9:00:45 PM,6,6,452.63,46.64,21.8,99
8/25/2023 8:59:45 PM,7,7,447.36,46.82,21.8,99
8/25/2023 8:58:58 PM,7,7,445.95,47.62,21.8,99
8/25/2023 8:57:45 PM,7,7,445.57,47.99,21.9,99
8/25/2023 8:56:56 PM,6,6,445.17,49.06,21.9,99
8/25/2023 8:55:37 PM,6,6,444.57,48.05,21.8,99
8/25/2023 8:54:55 PM,6,6,441.59,46.71,21.8,99
8/25/2023 8:53:41 PM,7,7,441.92,48.16,21.7,99
8/25/2023 8:52:37 PM,7,7,443.62,49.82,21.8,99
8/25/2023 8:51:46 PM,5,5,446.48,48.54,21.8,99
8/25/2023 8:50:39 PM,6,6,440.48,48.54,21.7,99
8/25/2023 8:49:36 PM,6,6,438.5,49.66,21.8,99
8/25/2023 8:48:55 PM,6,6,441.75,47.64,21.8,99
8/25/2023 8:47:55 PM,7,7,439.61,47.55,21.8,99
8/25/2023 8:46:22 PM,6,6,441.23,46.23,21.8,99
8/25/2023 8:45:23 PM,4,4,437.56,48.91,21.8,99
8/25/2023 8:44:12 PM,6,6,438.68,46.54,21.8,99
8/25/2023 8:43:10 PM,5,5,436.87,48.59,21.8,99
8/25/2023 8:42:07 PM,4,4,440.11,49.06,21.8,99
8/25/2023 8:41:13 PM,6,6,447.22,46.68,21.8,99
8/25/2023 8:40:15 PM,6,6,444.86,46.72,21.8,99
8/25/2023 8:39:08 PM,6,6,441.52,46.03,21.8,99
8/25/2023 8:38:07 PM,8,9,441.05,46.46,21.7,99
8/25/2023 8:37:14 PM,5,5,439.07,47.01,21.8,99
8/25/2023 8:36:07 PM,6,6,441.14,46.99,21.7,99
8/25/2023 8:35:07 PM,5,5,447.14,46.49,21.7,99
8/25/2023 8:34:17 PM,5,5,450.65,46.27,21.8,99
8/25/2023 8:33:08 PM,5,6,455.36,47.92,21.8,99
8/25/2023 8:32:07 PM,3,3,458.6,48.56,21.9,99
8/25/2023 8:31:07 PM,5,5,458.54,47.73,21.8,99
8/25/2023 8:30:12 PM,4,4,455.55,47.44,21.9,99
8/25/2023 8:29:08 PM,5,5,456.63,46.72,21.8,99
8/25/2023 8:28:16 PM,6,6,458.48,45.81,21.8,99
8/25/2023 8:27:13 PM,6,6,456,46.82,21.8,99
8/25/2023 8:26:25 PM,4,4,454.98,47.26,21.9,99
8/25/2023 8:24:27 PM,7,7,454.72,49.68,21.9,98
8/25/2023 8:23:29 PM,6,6,452.58,46.36,21.9,98
8/25/2023 8:22:28 PM,4,4,452.77,46.86,21.9,98
8/25/2023 8:21:46 PM,6,6,452.83,46.46,21.9,98
8/25/2023 8:20:05 PM,8,9,455.88,44.94,21.9,98
8/25/2023 8:19:06 PM,5,5,454.95,46.67,21.8,98
8/25/2023 8:18:06 PM,7,7,452.24,48.42,21.9,98
8/25/2023 8:17:06 PM,6,6,447.62,50.8,21.9,98
8/25/2023 8:16:10 PM,6,8,445.53,52.58,21.8,98
8/25/2023 8:15:06 PM,6,6,447.69,50.62,21.8,98
8/25/2023 8:14:06 PM,7,7,447.03,49.91,21.8,98
8/25/2023 8:13:19 PM,6,6,445.41,49.32,21.9,98
8/25/2023 8:11:01 PM,6,6,439.96,55.03,21.9,98
8/25/2023 8:09:59 PM,7,7,435.69,57.86,21.8,98
8/25/2023 8:08:03 PM,7,7,455.26,45.09,21.9,98
8/25/2023 8:06:58 PM,7,7,456.21,44.15,21.9,98
8/25/2023 8:05:49 PM,5,5,456.03,43.36,21.9,98
8/25/2023 8:04:34 PM,8,9,456.06,42.1,21.9,98
8/25/2023 8:03:15 PM,6,6,454.76,43.66,21.9,98
8/25/2023 8:02:17 PM,6,6,452.78,47.22,21.9,98
8/25/2023 8:01:14 PM,5,5,451.83,48.63,21.9,98
8/25/2023 8:00:16 PM,5,5,453.82,47.16,21.9,98
8/25/2023 7:59:15 PM,7,7,458.58,50,21.9,98
8/25/2023 7:58:29 PM,7,7,456.37,53.69,21.9,98
8/25/2023 7:57:17 PM,6,6,458.89,57.77,21.9,98
8/25/2023 7:56:15 PM,5,5,460.58,57.92,21.9,97
8/25/2023 7:55:14 PM,8,9,460.82,53.22,21.9,98
8/25/2023 7:54:33 PM,7,8,459.49,48.03,21.9,97
8/25/2023 7:53:20 PM,8,9,456.9,47.21,21.9,97
8/25/2023 7:52:16 PM,7,7,455.84,45.16,21.9,98
8/25/2023 7:51:18 PM,6,7,453.64,45.67,22,97
8/25/2023 7:50:08 PM,7,8,455.82,45.26,21.9,98
8/25/2023 7:49:17 PM,8,9,458.16,46.13,21.9,98
8/25/2023 7:48:08 PM,6,6,452.08,46.47,21.9,97
8/25/2023 7:47:08 PM,7,7,452.67,47.54,21.9,97
8/25/2023 7:46:14 PM,6,6,458.5,47.37,21.9,97
8/25/2023 7:45:08 PM,6,6,461.5,49.13,22,97
8/25/2023 7:44:25 PM,6,6,461.95,49.63,22,97
8/25/2023 7:43:01 PM,5,5,460.15,49.85,22,97
8/25/2023 7:42:07 PM,6,6,456.62,47.14,22,97
8/25/2023 7:40:06 PM,7,7,453.56,48.97,21.9,97
8/25/2023 7:39:19 PM,7,7,458.11,48.66,22,97
8/25/2023 7:37:55 PM,6,6,464.06,46.38,22,97
8/25/2023 7:36:55 PM,5,5,459.68,46.81,22,97
8/25/2023 7:35:49 PM,6,6,456.4,46.66,22,97
8/25/2023 7:34:48 PM,6,6,449.54,46.49,22,97
8/25/2023 7:33:40 PM,7,7,444.5,44.22,22,97
8/25/2023 7:32:38 PM,6,6,436.25,42.37,22,97
8/25/2023 7:31:52 PM,6,6,452.45,46.85,22,97
8/25/2023 7:30:51 PM,6,6,450.38,48.36,22,97
8/25/2023 7:29:50 PM,8,9,454.38,49.99,22,97
8/25/2023 7:28:50 PM,6,6,453.15,55.39,22,97
8/25/2023 7:27:52 PM,5,5,459.05,60.26,22,97
8/25/2023 7:26:58 PM,7,7,463.61,67.61,22,97
8/25/2023 7:25:56 PM,6,6,466.33,60.03,22,97
8/25/2023 7:24:58 PM,6,6,464.41,49.79,22,97
8/25/2023 7:23:56 PM,7,8,465.03,52.66,22,97
8/25/2023 7:22:51 PM,9,10,467.42,42.47,22,97
8/25/2023 7:21:52 PM,10,11,470.48,42.28,22,97
8/25/2023 7:20:58 PM,8,9,470.05,43.23,22,97
8/25/2023 7:19:06 PM,9,10,462.07,48.28,22,97
8/25/2023 7:17:51 PM,9,10,460.42,48.09,22,96
8/25/2023 7:16:56 PM,8,9,467.77,44.41,22,96
8/25/2023 7:15:54 PM,9,10,471.58,43.69,22,96
8/25/2023 7:14:51 PM,8,9,471.33,44.29,22,96
8/25/2023 7:13:51 PM,9,10,471.31,44.77,22.1,96
8/25/2023 7:12:50 PM,7,7,469.78,45.33,22.1,96
8/25/2023 7:11:57 PM,8,9,470.54,46.74,22,96
8/25/2023 7:10:10 PM,7,7,466.16,46.75,22,96
8/25/2023 7:09:02 PM,10,11,469.85,45.85,22,96
8/25/2023 7:07:42 PM,5,5,469.8,45.77,22.1,96
8/25/2023 7:06:43 PM,7,8,470.82,45.97,22,96
8/25/2023 7:05:43 PM,6,6,468.95,45.07,22.1,96
8/25/2023 7:04:43 PM,7,7,468.44,45.52,22,96
8/25/2023 7:03:42 PM,8,9,468.11,47.72,22.1,96
8/25/2023 7:02:47 PM,6,6,465.75,48.11,22.1,95
8/25/2023 7:01:43 PM,6,6,467.23,47.03,22.1,95
8/25/2023 7:00:43 PM,7,7,472.94,45.89,22,95
8/25/2023 6:59:39 PM,8,9,478.87,45.78,22.1,95
8/25/2023 6:58:27 PM,8,9,484.51,46.41,22.1,95
8/25/2023 6:57:20 PM,9,10,490.05,45.27,22,95
8/25/2023 6:56:18 PM,9,10,491.68,43.52,22,95
8/25/2023 6:54:58 PM,10,11,485.36,41.08,22,95
8/25/2023 6:53:58 PM,8,9,479.91,40.79,22,95
8/25/2023 6:52:04 PM,7,7,475.71,44.34,22.1,95
8/25/2023 6:50:53 PM,9,10,472.85,44.44,22,96
8/25/2023 6:49:53 PM,11,12,470.25,46.28,22,95
8/25/2023 6:48:53 PM,13,14,470.09,47.72,22,95
8/25/2023 6:47:54 PM,13,14,467.34,46.72,22,95
8/25/2023 6:46:52 PM,12,13,464.2,47.4,22,95
8/25/2023 6:45:51 PM,12,13,466.46,46.3,22,96
8/25/2023 6:44:53 PM,11,12,477.41,45.47,22,96
8/25/2023 6:43:52 PM,10,12,475.11,46.71,22,95
8/25/2023 6:42:51 PM,12,13,476.73,49.11,22,95
8/25/2023 6:41:53 PM,11,12,480.7,45.81,22,95
8/25/2023 6:40:53 PM,12,13,481.57,43.28,22,95
8/25/2023 6:39:54 PM,11,12,479.43,42.56,22.1,95
8/25/2023 6:38:52 PM,11,12,482.54,43.09,22.1,95
8/25/2023 6:37:52 PM,10,11,482.26,42.59,22.2,95
8/25/2023 6:36:52 PM,13,14,479.02,41.67,22.1,95
8/25/2023 6:35:51 PM,14,15,480.8,43.05,22.1,95
8/25/2023 6:34:53 PM,10,11,482.02,42.83,22.1,95
8/25/2023 6:33:59 PM,12,13,480.47,42.22,22.1,94
8/25/2023 6:32:03 PM,11,12,484.5,41.68,22.2,95
8/25/2023 6:30:51 PM,11,12,485.53,43.25,22.2,94
8/25/2023 6:29:54 PM,11,12,490.26,43.86,22.2,94
8/25/2023 6:28:55 PM,13,15,493.22,44.71,22.2,94
8/25/2023 6:27:54 PM,10,11,493.04,45.8,22.2,94
8/25/2023 6:26:52 PM,9,10,494.2,46.05,22.3,94
8/25/2023 6:25:52 PM,9,10,494.2,48.29,22.3,94
8/25/2023 6:24:58 PM,11,12,493.83,50.35,22.3,94
8/25/2023 6:23:52 PM,9,10,495.77,40.8,22.3,94
8/25/2023 6:22:51 PM,9,10,495.24,41.58,22.3,94
8/25/2023 6:21:55 PM,9,10,491.31,44.21,22.3,94
8/25/2023 6:20:51 PM,9,10,493.4,47.21,22.3,94
8/25/2023 6:19:52 PM,8,9,496.86,46.78,22.4,94
8/25/2023 6:18:18 PM,8,9,491.19,41.44,22.4,94
8/25/2023 6:17:21 PM,8,9,494.13,42.39,22.5,94
8/25/2023 6:16:18 PM,8,9,493.31,41.75,22.5,94
8/25/2023 6:15:18 PM,9,10,494.63,41.85,22.4,94
8/25/2023 6:14:23 PM,9,10,497.94,41.67,22.4,94
8/25/2023 6:13:19 PM,13,14,505.12,41.48,22.5,93
8/25/2023 6:12:24 PM,10,11,506.78,40.46,22.5,94
8/25/2023 6:11:19 PM,9,10,507.48,40.36,22.5,93
8/25/2023 6:10:19 PM,9,10,504.44,40.52,22.5,93
8/25/2023 6:09:18 PM,11,12,500.58,39.6,22.5,93
8/25/2023 6:08:17 PM,11,12,500.57,40.75,22.4,93
8/25/2023 6:07:18 PM,9,10,503.01,42.12,22.5,93
8/25/2023 6:06:30 PM,8,9,505.38,43.4,22.5,93
8/25/2023 6:05:18 PM,8,9,508.03,42.25,22.5,93
8/25/2023 6:04:20 PM,6,6,509.74,42.62,22.6,92
8/25/2023 6:03:18 PM,7,7,507.03,39.32,22.7,93
8/25/2023 6:02:18 PM,10,11,507.74,37.51,22.6,92
8/25/2023 6:01:19 PM,8,9,509.84,37.76,22.7,92
8/25/2023 6:00:25 PM,8,9,512.86,38.69,22.7,92
8/25/2023 5:59:21 PM,8,9,510.3,38.79,22.6,92
8/25/2023 5:58:18 PM,9,10,511.81,39.63,22.7,92
8/25/2023 5:57:17 PM,9,10,520.94,40.99,22.7,92
8/25/2023 5:56:18 PM,7,7,523.35,41.44,22.7,92
8/25/2023 5:55:18 PM,8,9,520.86,42.54,22.7,92
8/25/2023 5:54:21 PM,8,9,520.56,39.1,22.7,92
8/25/2023 5:53:12 PM,7,7,520.75,38.91,22.8,92
8/25/2023 5:52:10 PM,7,7,519.37,41.17,22.9,92
8/25/2023 5:51:09 PM,7,7,524.65,45.22,22.9,92
8/25/2023 5:50:28 PM,7,7,526.01,48.99,22.8,91
8/25/2023 5:49:03 PM,7,8,526.95,52.89,23,91
8/25/2023 5:48:01 PM,5,5,527.96,55,23,92
8/25/2023 5:46:56 PM,7,7,528.92,50.34,23,91
8/25/2023 5:45:29 PM,9,10,529.78,50.57,23,91
8/25/2023 5:44:26 PM,8,9,530.76,39.36,23,91
8/25/2023 5:43:26 PM,8,9,536.06,37.76,23,91
8/25/2023 5:41:59 PM,8,9,534.21,40.5,23.1,90
8/25/2023 5:40:00 PM,8,9,536,40.12,23.2,89
8/25/2023 5:38:05 PM,7,7,538.7,40.83,23.3,89
8/25/2023 5:37:00 PM,6,6,544.17,41.84,23.3,89
8/25/2023 5:35:00 PM,7,7,539.36,42.02,23.4,89
8/25/2023 5:33:57 PM,5,5,544.91,40.37,23.5,89
8/25/2023 5:32:57 PM,5,5,544.41,40.48,23.6,89
8/25/2023 5:31:58 PM,6,6,540.69,41.85,23.7,88
8/25/2023 5:30:56 PM,5,5,544.08,43.72,23.7,88
8/25/2023 5:29:58 PM,8,9,544.84,46.52,23.8,88
8/25/2023 5:28:57 PM,8,9,542.48,49.17,23.9,88
8/25/2023 5:27:57 PM,10,11,540.21,42.09,23.9,88
8/25/2023 5:26:56 PM,8,9,542.47,39.98,24,88
8/25/2023 5:25:58 PM,6,6,545.03,40.24,24.1,88
8/25/2023 5:24:02 PM,9,10,542.94,43.19,24.2,87
8/25/2023 5:22:59 PM,6,7,540.31,41.05,24.3,87
8/25/2023 5:21:57 PM,8,10,540.59,42.13,24.4,87
8/25/2023 5:20:57 PM,7,7,544.12,42.27,24.5,87
8/25/2023 5:19:00 PM,7,7,547.11,41.89,24.9,86
8/25/2023 5:17:56 PM,6,6,553.82,41.1,25,86
8/25/2023 5:16:57 PM,7,7,550.19,41.1,25.1,85
8/25/2023 5:15:56 PM,7,7,548.13,41.26,25.3,85
8/25/2023 5:14:57 PM,5,5,547.22,41.86,25.4,85
8/25/2023 5:13:57 PM,5,5,544.44,42.83,25.4,85
8/25/2023 5:12:56 PM,5,5,542.74,43.67,25.5,85
8/25/2023 5:11:56 PM,6,6,548.24,46.39,25.6,84
8/25/2023 5:10:56 PM,6,6,553.02,41.29,25.7,84
8/25/2023 5:09:59 PM,6,6,552.53,40.08,25.7,84
8/25/2023 5:08:57 PM,4,4,565.09,40.01,25.9,84
8/25/2023 5:06:56 PM,6,6,605.12,38.78,26,83
8/25/2023 5:05:27 PM,5,5,554.86,41.33,26.2,82
8/25/2023 5:04:25 PM,7,7,559.3,40.42,26.2,81
8/25/2023 5:03:31 PM,6,6,565.54,36.83,26.1,82
8/25/2023 5:02:24 PM,6,6,567.19,36.22,26.1,82
8/25/2023 5:01:25 PM,8,10,561.82,38.76,26.1,83
8/25/2023 5:00:21 PM,6,6,563.62,39.77,26,83
8/25/2023 4:59:13 PM,7,7,567.4,41.93,25.9,83
8/25/2023 4:58:18 PM,7,7,566.33,47.48,25.8,84
8/25/2023 4:57:17 PM,7,7,563.53,51.21,25.8,84
8/25/2023 4:56:11 PM,6,6,560.49,44.39,25.7,84
8/25/2023 4:55:12 PM,7,7,558.27,40.83,25.6,84
8/25/2023 4:54:12 PM,7,8,555.89,38.41,25.6,84
8/25/2023 4:53:15 PM,5,5,557.23,40.12,25.7,84
8/25/2023 4:52:13 PM,5,5,554.42,39.62,25.7,84
8/25/2023 4:51:11 PM,5,5,558.15,40.44,25.8,83
8/25/2023 4:50:22 PM,6,6,560.68,40.23,25.8,83
8/25/2023 4:48:55 PM,6,6,565.6,39.79,25.9,83
8/25/2023 4:47:37 PM,5,5,567.66,39.89,26,83
8/25/2023 4:46:25 PM,6,7,569.73,40.38,26.1,82
8/25/2023 4:45:27 PM,4,4,568.96,40.91,26.2,81
8/25/2023 4:44:25 PM,6,6,568.6,40.81,26.4,80
8/25/2023 4:43:25 PM,5,6,568.44,42.94,26.5,79
8/25/2023 4:42:26 PM,8,9,569.79,47.62,26.5,79
8/25/2023 4:41:26 PM,5,5,569.64,51.11,26.5,79
8/25/2023 4:40:32 PM,7,7,569.33,48.41,26.5,79
8/25/2023 4:39:26 PM,6,6,570.3,39.55,26.5,79
8/25/2023 4:38:28 PM,8,9,574.96,38.52,26.5,79
8/25/2023 4:37:26 PM,7,7,573.98,39.38,26.5,80
8/25/2023 4:36:27 PM,5,5,575.43,40.2,26.4,80
8/25/2023 4:35:26 PM,6,6,575.76,40.29,26.4,80
8/25/2023 4:34:27 PM,6,6,575.77,41.4,26.4,80
8/25/2023 4:33:27 PM,5,5,579.26,43.69,26.5,80
8/25/2023 4:32:26 PM,5,5,582.11,46.09,26.6,79
8/25/2023 4:31:29 PM,7,7,583.45,45.01,26.7,79
8/25/2023 4:30:26 PM,5,5,584.54,45.98,26.7,79
8/25/2023 4:29:17 PM,5,5,572.4,41.11,27,78
8/25/2023 4:27:58 PM,6,7,571.31,40.45,27.2,78
8/25/2023 4:26:17 PM,5,5,572.09,41.36,27.4,78
8/25/2023 4:24:57 PM,5,5,573.23,40.74,27.6,77
8/25/2023 4:23:52 PM,5,5,567.86,39.32,27.7,77
8/25/2023 4:22:54 PM,6,6,560.8,39.26,27.8,77
8/25/2023 4:21:51 PM,6,7,561.2,39.42,27.9,77
8/25/2023 4:20:51 PM,5,5,561.14,39.63,27.9,77
8/25/2023 4:19:56 PM,4,4,554.79,40.03,28,77
8/25/2023 4:18:51 PM,6,6,561.09,38.37,28.1,77
8/25/2023 4:17:51 PM,6,6,565.1,38.81,28.1,77
8/25/2023 4:16:52 PM,5,5,561.75,38.35,28,77
8/25/2023 4:15:52 PM,6,6,556.09,38,28.1,76
8/25/2023 4:14:52 PM,5,5,556.98,39.12,28.2,76
8/25/2023 4:13:52 PM,6,6,559.86,41.02,28.2,77
8/25/2023 4:12:54 PM,5,5,563.28,41.07,28.1,77
8/25/2023 4:11:51 PM,7,8,565.39,43.53,28,77
8/25/2023 4:10:58 PM,7,7,564.99,45.03,28,77
8/25/2023 4:09:52 PM,8,9,567.18,45.08,27.9,77
8/25/2023 4:08:52 PM,6,6,566.1,39.56,27.9,77
8/25/2023 4:07:53 PM,6,6,565.7,39.76,27.9,77
8/25/2023 4:06:53 PM,7,7,564.07,41.45,28.1,77
8/25/2023 4:05:55 PM,6,6,564.3,43.6,28.1,77
8/25/2023 4:04:52 PM,7,7,562.11,43.24,28.1,77
8/25/2023 4:03:51 PM,7,8,560.45,42.53,28.1,77
8/25/2023 4:01:38 PM,5,5,557.33,41.22,27.9,77
8/25/2023 4:00:04 PM,6,6,551.09,38.69,27.9,77
8/25/2023 3:58:55 PM,6,6,550.92,39.73,27.8,77
8/25/2023 3:57:55 PM,4,4,552.05,40.54,27.8,77
8/25/2023 3:56:55 PM,5,5,558.68,37.62,27.8,77
8/25/2023 3:55:53 PM,5,5,557.95,37.43,27.8,77
8/25/2023 3:54:06 PM,9,10,559.41,31.51,27.8,77
8/25/2023 3:53:03 PM,7,7,556.62,43.17,27.7,77
8/25/2023 3:51:55 PM,6,6,558.69,42.84,27.7,77
8/25/2023 3:50:56 PM,6,7,557.21,43.71,27.7,77
8/25/2023 3:49:56 PM,7,7,556.44,41.12,27.7,77
8/25/2023 3:48:54 PM,6,6,554.78,41.64,27.6,77
8/25/2023 3:47:40 PM,8,9,553.43,41.88,27.7,77
8/25/2023 3:46:39 PM,7,7,553.55,41.34,27.6,78
8/25/2023 3:45:44 PM,8,9,556.28,42.6,27.7,77
8/25/2023 3:44:37 PM,9,10,561.24,43.32,27.7,77
8/25/2023 3:43:37 PM,8,9,564.45,43.7,27.8,77
8/25/2023 3:42:56 PM,7,7,564.23,43.68,27.9,77
8/25/2023 3:41:37 PM,5,5,567.34,43.94,28,77
8/25/2023 3:40:36 PM,5,5,567.83,43.97,28.1,77
8/25/2023 3:39:39 PM,7,7,564.41,42.64,28.2,77
8/25/2023 3:38:26 PM,6,6,559.4,42.91,28.2,76
8/25/2023 3:37:28 PM,7,7,557.37,42.5,28.3,77
8/25/2023 3:36:27 PM,7,7,550.94,42.52,28.2,77
8/25/2023 3:35:27 PM,8,9,550.92,42.45,28.2,77
8/25/2023 3:34:28 PM,8,9,550.84,41.82,28.2,77
8/25/2023 3:33:27 PM,7,7,552.14,41.7,28.3,76
8/25/2023 3:32:27 PM,6,6,551.66,42.22,28.2,76
8/25/2023 3:31:30 PM,8,9,546.7,41.78,28.2,76
8/25/2023 3:30:27 PM,7,8,549.63,42.1,28.4,76
8/25/2023 3:29:30 PM,5,5,550.58,42.3,28.5,76
8/25/2023 3:28:30 PM,7,7,548.93,42.92,28.7,76
8/25/2023 3:27:27 PM,6,6,548.5,41.96,28.9,76
8/25/2023 3:26:28 PM,7,8,549.24,40.86,29,76
8/25/2023 3:25:45 PM,6,6,548.85,43.01,29,76
8/25/2023 3:24:27 PM,8,9,548.09,47.96,29,76
8/25/2023 3:23:26 PM,9,10,544.84,49.71,29.1,75
8/25/2023 3:22:26 PM,7,7,547.1,41.44,29.2,75
8/25/2023 3:21:26 PM,7,7,549.52,38.83,29.2,75
8/25/2023 3:20:27 PM,7,7,549.58,39.81,29.2,75
8/25/2023 3:19:28 PM,9,10,553.41,40.95,29.3,75
8/25/2023 3:18:30 PM,7,7,559.85,39.62,29.2,75
8/25/2023 3:17:27 PM,7,7,566.96,40.9,29.3,75
8/25/2023 3:15:55 PM,7,7,543.11,41.6,29.2,75
8/25/2023 3:13:13 PM,6,6,545.41,37.79,29.4,75
8/25/2023 3:11:55 PM,8,9,544.6,37.94,29.4,75
8/25/2023 3:10:54 PM,7,7,541.82,41,29.4,75
8/25/2023 3:09:54 PM,7,7,540.6,41.49,29.3,75
8/25/2023 3:07:54 PM,8,10,543.84,38.56,29,76
8/25/2023 3:06:55 PM,8,9,542.81,38.97,28.8,77
8/25/2023 3:05:53 PM,7,7,545.35,38.23,28.4,77
8/25/2023 3:04:55 PM,7,7,547.58,38.73,28.1,78
8/25/2023 3:03:53 PM,8,9,551.18,39.8,27.6,78
8/25/2023 3:02:54 PM,6,6,550.86,40.5,27.2,79
8/25/2023 3:01:55 PM,8,9,548.14,40.68,27,80
8/25/2023 3:00:58 PM,6,6,549.56,39.47,26.6,81
8/25/2023 2:59:57 PM,8,9,549.3,39.4,26.2,82
8/25/2023 2:58:53 PM,7,7,554.66,39.45,25.9,84
8/25/2023 2:57:54 PM,5,5,551.2,39.79,25.8,84
8/25/2023 2:56:55 PM,6,6,546.94,40.45,25.8,84
8/25/2023 2:55:07 PM,7,7,552.17,42.69,25.7,84
8/25/2023 2:53:11 PM,7,7,545.01,44.28,25.7,84
8/25/2023 2:51:04 PM,5,5,542.59,42.1,25.8,84
8/25/2023 2:49:56 PM,5,5,543.83,41.89,25.8,84
8/25/2023 2:48:54 PM,7,7,545.63,40.32,25.9,83
8/25/2023 2:47:55 PM,5,5,543.18,40.08,26,83
8/25/2023 2:46:53 PM,4,4,554.13,40.49,26.1,82
8/25/2023 2:45:54 PM,6,6,551.13,40.89,26.1,82
8/25/2023 2:44:53 PM,5,5,551.7,41.11,26.1,81
8/25/2023 2:43:53 PM,7,8,545.29,40.89,26.2,81
8/25/2023 2:42:55 PM,6,6,542.38,38.87,26.2,81
8/25/2023 2:41:53 PM,6,6,546.64,33.95,26.3,80
8/25/2023 2:40:53 PM,8,9,541.44,29.79,26.4,81
8/25/2023 2:39:40 PM,7,7,546.14,42.75,26.4,80
8/25/2023 2:38:34 PM,6,6,538.57,44.18,26.4,80
8/25/2023 2:37:36 PM,8,9,549.46,41.21,26.5,80
8/25/2023 2:36:44 PM,6,6,553.19,41.64,26.5,80
8/25/2023 2:35:36 PM,6,6,557.62,41.97,26.6,79
8/25/2023 2:34:46 PM,8,9,559.44,42.15,26.7,79
8/25/2023 2:33:36 PM,6,6,555.28,42.69,26.8,79
8/25/2023 2:32:36 PM,6,6,553.74,40.07,26.8,79
8/25/2023 2:31:34 PM,6,6,557.81,40.03,26.9,79
8/25/2023 2:30:33 PM,6,6,557.95,40.48,27,78
8/25/2023 2:29:34 PM,7,7,553.93,39.09,27.1,78
8/25/2023 2:28:38 PM,5,5,555.8,39.08,27.2,78
8/25/2023 2:27:33 PM,6,7,553.26,40.64,27.4,78
8/25/2023 2:26:34 PM,6,6,556.91,38.7,27.5,77
8/25/2023 2:25:33 PM,6,6,554.42,39.47,27.7,77
8/25/2023 2:24:34 PM,5,5,553.58,40.8,27.9,77
8/25/2023 2:23:29 PM,6,6,550.8,41.51,28.1,77
8/25/2023 2:22:28 PM,8,9,545.04,41.09,28.3,77
8/25/2023 2:21:25 PM,5,5,538.44,42.79,28.4,76
8/25/2023 2:20:24 PM,5,5,539.82,42.58,28.6,76
8/25/2023 2:19:25 PM,7,7,553.07,40.92,28.8,76
8/25/2023 2:18:27 PM,7,7,557.27,40.51,28.9,76
8/25/2023 2:17:26 PM,9,10,556.59,40.82,28.7,76
8/25/2023 2:16:25 PM,6,6,556.46,40.6,28.8,76
8/25/2023 2:15:25 PM,5,5,561.44,39.31,29,75
8/25/2023 2:14:27 PM,5,5,555.79,38.85,29.4,74
